second,model,score
778,model_4,0.9000989698944613
778,model_5,0.8349916894454519
779,model_1,0.39402928982861307
779,model_2,1
779,model_3,0.9866400330513717
779,model_4,0.9174287019995971
779,model_5,0.8456474475329752
780,model_1,0.39540528387296914
780,model_2,0.9842574357613921
780,model_3,0.9817355676414447
780,model_4,0.9128709268430246
780,model_5,0.8263771349564204
781,model_1,0.3858957263315093
781,model_2,0.969537359494716
781,model_3,0.9762572580063718
781,model_4,0.9050455911504103
781,model_5,0.7955808111233647
782,model_1,0.3956309445947405
782,model_2,0.9756233670003712
782,model_3,0.9703243246441708
782,model_4,0.8864239022834225
782,model_5,0.8322617387631918
783,model_1,0.39005018183495815
783,model_2,0.9897100439667702
783,model_3,0.9612738684192301
783,model_4,0.9393444472318514
783,model_5,0.7900693260366106
784,model_1,0.3971438123285767
784,model_2,0.9889568545110524
784,model_3,0.9704558602022009
784,model_4,0.9755775142973288
784,model_5,0.8000795973697686
785,model_1,0.3977339898655188
785,model_2,0.9877766817156226
785,model_3,0.9643053006054835
785,model_4,0.9873719597142189
785,model_5,0.7757508918410176
786,model_1,0.38799221755005386
786,model_2,0.9868554982263595
786,model_3,0.9658227765886114
786,model_4,0.9750199631322174
786,model_5,0.7524551822338262
787,model_1,0.37869454170111533
787,model_2,0.9706873850803823
787,model_3,0.9591271464154125
787,model_4,0.9459070338075979
787,model_5,0.7068367461906755
788,model_1,0.37179058293811945
788,model_2,0.9520405267551543
788,model_3,0.9610393717419357
788,model_4,0.8947815262340008
788,model_5,0.6845828355755665
789,model_1,0.3622450722241771
789,model_2,0.9464733595494182
789,model_3,0.9687803657026962
789,model_4,0.8920053309760986
789,model_5,0.6531509899767124
790,model_1,0.3576019381824878
790,model_2,0.9428470014128836
790,model_3,0.9754278599377723
790,model_4,0.868158690780401
790,model_5,0.6110539974644789
791,model_1,0.36316404640208905
791,model_2,0.9550873854570092
791,model_3,0.9688732795044781
791,model_4,0.8193745741713789
791,model_5,0.6347247989382603
792,model_1,0.37247156068682646
792,model_2,0.9431299186870458
792,model_3,0.9715337919630112
792,model_4,0.786624381849542
792,model_5,0.595567011553795
793,model_1,0.36607800077181285
793,model_2,0.949182832008228
793,model_3,0.9705716219451279
793,model_4,0.8438007688755167
793,model_5,0.6099036628846087
794,model_1,0.36521572496741983
794,model_2,0.9626084614731374
794,model_3,0.9610628601908684
794,model_4,0.7964413155009967
794,model_5,0.574640911282041
795,model_1,0.3571890899864954
795,model_2,0.982413453254849
795,model_3,0.9649406066024676
795,model_4,0.7538241379894314
795,model_5,0.5963906674645849
796,model_1,0.3609285900043321
796,model_2,0.9951490647625181
796,model_3,0.9613805545214563
796,model_4,0.786983256768435
796,model_5,0.6181643306976192
797,model_1,0.36867097673006327
797,model_2,0.9788119080476465
797,model_3,0.9691727252537384
797,model_4,0.7790826514502984
797,model_5,0.5764113125856973
798,model_1,0.3691040478181091
798,model_2,0.965328489141539
798,model_3,0.9680839994130656
798,model_4,0.8177610998274756
798,model_5,0.5373471210245051
799,model_1,0.3757859072741118
799,model_2,0.9510341164655987
799,model_3,0.9658132328512147
799,model_4,0.7796812034025785
799,model_5,0.570779976621271
800,model_1,0.37814758985768976
800,model_2,0.9693751304596666
800,model_3,0.9657180929137393
800,model_4,0.7575403666729105
800,model_5,0.5634516121353962
801,model_1,0.3783590144291517
801,model_2,0.9670245767757301
801,model_3,0.9629823999945074
801,model_4,0.738402857976034
801,model_5,0.553003473463469
802,model_1,0.37586609533522247
802,model_2,0.9766402654722337
802,model_3,0.9709701498271898
802,model_4,0.7745589488372204
802,model_5,0.5146864521550022
803,model_1,0.38002961906138777
803,model_2,0.9798752957489345
803,model_3,0.9665038824267685
803,model_4,0.7996140101412309
803,model_5,0.49101987297181116
804,model_1,0.3796177946915847
804,model_2,0.964164937557653
804,model_3,0.9672049100883305
804,model_4,0.8053573697060344
804,model_5,0.4713684471789755
805,model_1,0.3771980046434325
805,model_2,0.9755477190949027
805,model_3,0.9642974597029388
805,model_4,0.7942202056944369
805,model_5,0.46323387704324054
806,model_1,0.3771872596349564
806,model_2,0.9860319662746047
806,model_3,0.9656824693828822
806,model_4,0.8033532801643012
806,model_5,0.5127577442908667
807,model_1,0.3744877848122266
807,model_2,0.9832850794680421
807,model_3,0.9598768259491772
807,model_4,0.8422835573740302
807,model_5,0.4682739785639577
808,model_1,0.3705233805254099
808,model_2,0.9684481982048605
808,model_3,0.9541044584382327
808,model_4,0.8862532687559722
808,model_5,0.4877700340701275
809,model_1,0.3640126030938697
809,model_2,0.9578059083223347
809,model_3,0.9448358657676728
809,model_4,0.8228072537900878
809,model_5,0.4627448758343242
810,model_1,0.369499841877259
810,model_2,0.9776778646372263
810,model_3,0.9384761919965968
810,model_4,0.830196899124421
810,model_5,0.4297905553132303
811,model_1,0.3768253763858226
811,model_2,0.9720785516407345
811,model_3,0.9480519415717573
811,model_4,0.8249945317767559
811,model_5,0.412873306777329
812,model_1,0.37315512545406787
812,model_2,0.9649066567979757
812,model_3,0.9518726040050388
812,model_4,0.8782063728850333
812,model_5,0.4596321328310303
813,model_1,0.36550464367493957
813,model_2,0.9824183912388984
813,model_3,0.9547008179314436
813,model_4,0.9269405806623398
813,model_5,0.4846285693580292
814,model_1,0.3617989045102146
814,model_2,0.9871194792259488
814,model_3,0.9507345050387086
814,model_4,0.8630828360887243
814,model_5,0.4716832581209026
815,model_1,0.3677316897036505
815,model_2,0.9683250881265852
815,model_3,0.9516873013880105
815,model_4,0.8393127175746484
815,model_5,0.47240443732589554
816,model_1,0.3653407935751599
816,model_2,0.9609370531607423
816,model_3,0.950065635717474
816,model_4,0.8806039020605384
816,model_5,0.424074129015208
817,model_1,0.3728299621259791
817,model_2,0.9714955115038906
817,model_3,0.9496883755829186
817,model_4,0.8412079045735298
817,model_5,0.39788718293421044
818,model_1,0.37274833774659755
818,model_2,0.9587088420242076
818,model_3,0.9569423611136154
818,model_4,0.8436069099698214
818,model_5,0.4144446047721438
819,model_1,0.36711981616914247
819,model_2,0.9493550494872038
819,model_3,0.9501116797048599
819,model_4,0.8318170036189256
819,model_5,0.42756378396879957
820,model_1,0.37409049800131444
820,model_2,0.9534930891171103
820,model_3,0.9435364371351898
820,model_4,0.8379070696793495
820,model_5,0.46486942411866117
821,model_1,0.38344327969476555
821,model_2,0.969633290097118
821,model_3,0.9492953814426437
821,model_4,0.7811605209019034
821,model_5,0.4874031674349688
822,model_1,0.38675558119080933
822,model_2,0.9691628332994884
822,model_3,0.9585005083493888
822,model_4,0.759282311145216
822,model_5,0.50271695656702
823,model_1,0.3831497733993453
823,model_2,0.9771391280274844
823,model_3,0.9603710491023958
823,model_4,0.7353956342302261
823,model_5,0.45483624169137404
824,model_1,0.37714652554132017
824,model_2,0.9659057295229292
824,model_3,0.952016800926067
824,model_4,0.7167345748143269
824,model_5,0.43672202082816586
825,model_1,0.38477101576514516
825,model_2,0.9593508674018091
825,model_3,0.9523856592783705
825,model_4,0.6585933468258006
825,model_5,0.41691523701883926
826,model_1,0.38125884254462994
826,model_2,0.9510297028720385
826,model_3,0.9497212282149121
826,model_4,0.6004345970274878
826,model_5,0.4411312208976604
827,model_1,0.38403425077907716
827,model_2,0.9687137643527245
827,model_3,0.9461130425101146
827,model_4,0.5732292256783692
827,model_5,0.46339087577071114
828,model_1,0.3868286291277033
828,model_2,0.9798872999940073
828,model_3,0.9457356006558985
828,model_4,0.5754547145357354
828,model_5,0.4909737489651896
829,model_1,0.37818659832701057
829,model_2,0.9643658612854784
829,model_3,0.9450295947352424
829,model_4,0.58952520894818
829,model_5,0.5209941902197904
830,model_1,0.3852366629522291
830,model_2,0.9454183457233017
830,model_3,0.9540729360608383
830,model_4,0.6578869765484704
830,model_5,0.553126802970656
831,model_1,0.39476923049427537
831,model_2,0.941772900242359
831,model_3,0.9441813127184285
831,model_4,0.6461818237463011
831,model_5,0.5151477238629021
832,model_1,0.3988421738427129
832,model_2,0.9459608930163091
832,model_3,0.9410506543982773
832,model_4,0.6052830450050531
832,model_5,0.497779902629555
833,model_1,0.39160176794975965
833,model_2,0.9295895181596285
833,model_3,0.934807625953108
833,model_4,0.575583652127534
833,model_5,0.450180425122381
834,model_1,0.39710260522551805
834,model_2,0.9144524251949049
834,model_3,0.9260351974656804
834,model_4,0.5823792278254404
834,model_5,0.4284933784045286
835,model_1,0.4010686862980944
835,model_2,0.9288372764084495
835,model_3,0.9341980565339325
835,model_4,0.627052754946053
835,model_5,0.39996740117203516
836,model_1,0.406289462316781
836,model_2,0.9234484730754055
836,model_3,0.9415509887132791
836,model_4,0.5996565751824527
836,model_5,0.39909413447603653
837,model_1,0.41296517661772636
837,model_2,0.9243133114930249
837,model_3,0.932129911915399
837,model_4,0.5956835792632773
837,model_5,0.4439332901733003
838,model_1,0.4220608069282022
838,model_2,0.9282217862084514
838,model_3,0.9245257204584776
838,model_4,0.6538039093790575
838,model_5,0.4361777858110152
839,model_1,0.41478202247526463
839,model_2,0.920018359161914
839,model_3,0.9277344005787743
839,model_4,0.6858568550599738
839,model_5,0.4537101752590395
840,model_1,0.4132199593679976
840,model_2,0.9364369962457574
840,model_3,0.921873239064589
840,model_4,0.7343565548257902
840,model_5,0.4898363552754752
841,model_1,0.4173894104408097
841,model_2,0.9553475367929792
841,model_3,0.9134135217219589
841,model_4,0.7411980759724974
841,model_5,0.5188146867556505
842,model_1,0.426412429376505
842,model_2,0.9669184294622397
842,model_3,0.9201530830515546
842,model_4,0.6887890096800402
842,model_5,0.47369746032636684
843,model_1,0.4332292047794905
843,model_2,0.9610738657414919
843,model_3,0.9244276333367449
843,model_4,0.6892765042791144
843,model_5,0.5194350316189237
844,model_1,0.43239392599556564
844,model_2,0.9411227795016026
844,model_3,0.9315020368946714
844,model_4,0.6866933439904824
844,model_5,0.5161795092280962
845,model_1,0.4414806004380804
845,model_2,0.9518549360986804
845,model_3,0.9391550425672901
845,model_4,0.6495215889438987
845,model_5,0.5425505992490806
846,model_1,0.4438457180978727
846,model_2,0.936101016150788
846,model_3,0.937000463735312
846,model_4,0.6138251970754937
846,model_5,0.5883605773793541
847,model_1,0.4368242875207212
847,model_2,0.9368324331101036
847,model_3,0.9349322160752488
847,model_4,0.5740033308183774
847,model_5,0.5868502058088787
848,model_1,0.432400119649246
848,model_2,0.9541621779277926
848,model_3,0.9421638592751694
848,model_4,0.5974436060711741
848,model_5,0.5433842291124172
849,model_1,0.42539737289771407
849,model_2,0.9441154249757533
849,model_3,0.9347338981321079
849,model_4,0.6655537695577367
849,model_5,0.5516273567453034
850,model_1,0.4206220049317923
850,model_2,0.9440570596884941
850,model_3,0.9390886403108013
850,model_4,0.6123264980176463
850,model_5,0.5407559011364362
851,model_1,0.4132607561489564
851,model_2,0.9452744874358182
851,model_3,0.9292318987380711
851,model_4,0.6743743057129904
851,model_5,0.5121482933405793
852,model_1,0.41400899436324806
852,model_2,0.9362700426764791
852,model_3,0.9314687341591341
852,model_4,0.7393242574390023
852,model_5,0.5137992475647486
853,model_1,0.4118046296713871
853,model_2,0.9477350203879182
853,model_3,0.926198099227622
853,model_4,0.6967316669179126
853,model_5,0.48586768279783493
854,model_1,0.4210912616597486
854,model_2,0.9361789468489592
854,model_3,0.9273368289275093
854,model_4,0.7394133548671379
854,model_5,0.5011096446309246
855,model_1,0.4153558517387134
855,model_2,0.9543064099550251
855,model_3,0.9354227656126021
855,model_4,0.77660534536466
855,model_5,0.5276863946113742
856,model_1,0.41485996315721396
856,model_2,0.9689937180839483
856,model_3,0.9393981369864194
856,model_4,0.7240396266477181
856,model_5,0.5319644948234789
857,model_1,0.41567664276808475
857,model_2,0.9673939311411236
857,model_3,0.9371875977842136
857,model_4,0.6691499335877596
857,model_5,0.5000662212260074
858,model_1,0.40814943915698654
858,model_2,0.9547884708549832
858,model_3,0.943763728882186
858,model_4,0.7309816623013465
858,model_5,0.5320476072374738
859,model_1,0.40957709902431794
859,model_2,0.9356430352386091
859,model_3,0.9391271203942595
859,model_4,0.6840793009661137
859,model_5,0.5418721289373941
860,model_1,0.41887738201767183
860,model_2,0.9548824534099554
860,model_3,0.933081697016023
860,model_4,0.6887958455458283
860,model_5,0.5346033798763535
861,model_1,0.41038192123174644
861,model_2,0.9385508870705966
861,model_3,0.9384543133853002
861,model_4,0.7419332797219976
861,model_5,0.5175023653544493
862,model_1,0.4086313962237907
862,model_2,0.9241933447308842
862,model_3,0.9453247187426312
862,model_4,0.6918505073245614
862,model_5,0.4943422282813124
863,model_1,0.4040659699868408
863,model_2,0.9078934293240313
863,model_3,0.9409244329761712
863,model_4,0.7108484804956242
863,model_5,0.4927316780434929
864,model_1,0.40405515593010904
864,model_2,0.9109838818106805
864,model_3,0.9367606015829368
864,model_4,0.7463160718651488
864,model_5,0.4617062230128802
865,model_1,0.397999363322742
865,model_2,0.9216160970553761
865,model_3,0.9294797409838065
865,model_4,0.6769089702190831
865,model_5,0.4958095776615672
866,model_1,0.38920964783523204
866,model_2,0.9163449142687028
866,model_3,0.9335248349187895
866,model_4,0.6239418998034671
866,model_5,0.4778895988827579
867,model_1,0.3930599429691208
867,model_2,0.9328628023061907
867,model_3,0.9328781533567234
867,model_4,0.6511877896776423
867,model_5,0.49405233841389495
868,model_1,0.389544728817418
868,model_2,0.9463893583975738
868,model_3,0.9385653334110975
868,model_4,0.6584117962140591
868,model_5,0.5123929606284954
869,model_1,0.3935286548454312
869,model_2,0.9492521710507577
869,model_3,0.9352158577786758
869,model_4,0.6545622015697883
869,model_5,0.5544275647029289
870,model_1,0.39559423333965216
870,model_2,0.964458399349824
870,model_3,0.9341519124805926
870,model_4,0.6090212546056137
870,model_5,0.5824093357892715
871,model_1,0.393880003574304
871,model_2,0.9446674860361968
871,model_3,0.9383904233900828
871,model_4,0.6768665349995718
871,model_5,0.5534787617623813
872,model_1,0.39141339766792926
872,model_2,0.9446766326669608
872,model_3,0.9405778788775204
872,model_4,0.6383786041475833
872,model_5,0.595703967241571
873,model_1,0.390657167471945
873,model_2,0.9391565950214867
873,model_3,0.9424454585975035
873,model_4,0.5845155617222191
873,model_5,0.5461936882929883
874,model_1,0.3984003789862615
874,model_2,0.9456333306059246
874,model_3,0.9498458914598449
874,model_4,0.6327614473132418
874,model_5,0.5076057669473819
875,model_1,0.4047856217762453
875,model_2,0.9518793557863687
875,model_3,0.9569664072338491
875,model_4,0.6344535226235167
875,model_5,0.46119875016156653
876,model_1,0.408957418259233
876,model_2,0.9442582837305968
876,model_3,0.9602881717542185
876,model_4,0.5820207407372073
876,model_5,0.43228189260698924
877,model_1,0.40918893728405215
877,model_2,0.9513402660656726
877,model_3,0.9611786319315433
877,model_4,0.5486120825586841
877,model_5,0.42286977011244814
878,model_1,0.41475172858685233
878,model_2,0.945308397673071
878,model_3,0.9593120340071618
878,model_4,0.5050589626515285
878,model_5,0.39941600987222114
879,model_1,0.41734632102772573
879,model_2,0.9284753826726233
879,model_3,0.9553096236567944
879,model_4,0.5591941770259292
879,model_5,0.4435514165321372
880,model_1,0.4137378540588541
880,model_2,0.9324966211989527
880,model_3,0.9641310122562572
880,model_4,0.5033648480195554
880,model_5,0.39602257369551874
881,model_1,0.4209141237009315
881,model_2,0.9156842468865221
881,model_3,0.9632715379819273
881,model_4,0.5163761253003033
881,model_5,0.40427922960370843
882,model_1,0.42195259872358276
882,model_2,0.9256799928937112
882,model_3,0.9724302824633195
882,model_4,0.5358550623385238
882,model_5,0.35823536764364755
883,model_1,0.42938362095970645
883,model_2,0.9251713121589278
883,model_3,0.9765727373678237
883,model_4,0.5747695043031128
883,model_5,0.32038221037946707
884,model_1,0.43508625062648193
884,model_2,0.9341519162524496
884,model_3,0.9846895684627816
884,model_4,0.6018881200719627
884,model_5,0.33421087071765276
885,model_1,0.43475107527337953
885,model_2,0.9393498389702295
885,model_3,0.982920474205166
885,model_4,0.6555017047189178
885,model_5,0.2853032317012555
886,model_1,0.42540361676365124
886,model_2,0.9540331312920903
886,model_3,0.97506122357212
886,model_4,0.58829897178337
886,model_5,0.25387583852279993
887,model_1,0.42149999048560843
887,model_2,0.9508961023576563
887,model_3,0.9768312528636306
887,model_4,0.6360043628374117
887,model_5,0.28359562826808604
888,model_1,0.4281005533412097
888,model_2,0.9583634834736591
888,model_3,0.9801470458367839
888,model_4,0.6255295023415239
888,model_5,0.2912659917259595
889,model_1,0.4357243381906299
889,model_2,0.9391206208337104
889,model_3,0.9710266673145815
889,model_4,0.5561293020471932
889,model_5,0.3204045407008386
890,model_1,0.43832023456227015
890,model_2,0.925330762667582
890,model_3,0.9735790082858875
890,model_4,0.5770259130885826
890,model_5,0.296999839507044
891,model_1,0.43482853347901235
891,model_2,0.9204734916426247
891,model_3,0.9723589618364349
891,model_4,0.5268645087582993
891,model_5,0.2848258346086374
892,model_1,0.43386024401057494
892,model_2,0.9248728238698101
892,model_3,0.9774771130597218
892,model_4,0.5055281258467587
892,model_5,0.291908830683679
893,model_1,0.4384041404211892
893,model_2,0.9440841623302555
893,model_3,0.9868136618565767
893,model_4,0.485995253683068
893,model_5,0.3266858317423618
894,model_1,0.44204089324921353
894,model_2,0.9436686522699899
894,model_3,0.9892377294553443
894,model_4,0.4823855221970008
894,model_5,0.34048756314441625
895,model_1,0.4480306383082642
895,model_2,0.9262201005127287
895,model_3,0.9825637830933555
895,model_4,0.5041664995672183
895,model_5,0.31161134440917587
896,model_1,0.44787858350668086
896,model_2,0.9354723824281251
896,model_3,0.9818474055454134
896,model_4,0.49295458499342215
896,model_5,0.3346755585633225
897,model_1,0.44756038165185585
897,model_2,0.9323413300979888
897,model_3,0.9753267218265681
897,model_4,0.45602898705750716
897,model_5,0.31421289590653095
898,model_1,0.44744124677032215
898,model_2,0.9211547381896531
898,model_3,0.9837278729630633
898,model_4,0.46550191660877327
898,model_5,0.34364971092436525
899,model_1,0.442993055670522
899,model_2,0.9062488365545874
899,model_3,0.9820896619744598
899,model_4,0.4824652115860955
899,model_5,0.3678185730939737
900,model_1,0.44446370568126425
900,model_2,0.923469239166007
900,model_3,0.9852194853127002
900,model_4,0.5176482410263271
900,model_5,0.38033662657253503
901,model_1,0.43803982034791245
901,model_2,0.9329891974106437
901,model_3,0.9924494987633079
901,model_4,0.4902016119845213
901,model_5,0.39158423237968293
902,model_1,0.42992422000039354
902,model_2,0.9415730779152369
902,model_3,1
902,model_4,0.4779238898633049
902,model_5,0.36651867155451384
903,model_1,0.42208565991371855
903,model_2,0.9279691773466772
903,model_3,1
903,model_4,0.42693782768677935
903,model_5,0.388480610447005
904,model_1,0.4146903122821821
904,model_2,0.9217596517689531
904,model_3,0.9975664062937721
904,model_4,0.3580012486642228
904,model_5,0.35311419854406323
905,model_1,0.40507653443142755
905,model_2,0.913655579667539
905,model_3,0.9934408453153446
905,model_4,0.3768477693339811
905,model_5,0.3588940929388633
906,model_1,0.4020715437829493
906,model_2,0.9003968697320676
906,model_3,0.9836499422276392
906,model_4,0.3524335121735932
906,model_5,0.34208670426160154
907,model_1,0.41021332877688094
907,model_2,0.8889661869406705
907,model_3,0.9784461021330207
907,model_4,0.34958894277457164
907,model_5,0.32207700824365076
908,model_1,0.4006375617207958
908,model_2,0.8838244011346256
908,model_3,0.970709061641246
908,model_4,0.38854308672714993
908,model_5,0.29497921627480594
909,model_1,0.40161652647890134
909,model_2,0.8958029648847883
909,model_3,0.972819143673405
909,model_4,0.4144774724636228
909,model_5,0.2604731679195544
910,model_1,0.4075479233684017
910,model_2,0.9152900580130522
910,model_3,0.9825146488752217
910,model_4,0.45244708517566334
910,model_5,0.2776472835568717
911,model_1,0.4147603218303992
911,model_2,0.9169562687724833
911,model_3,0.9911842299858109
911,model_4,0.42004413311369726
911,model_5,0.2671052868478006
912,model_1,0.4096649496722965
912,model_2,0.92857792952098
912,model_3,0.9955820360360668
912,model_4,0.38906730958726266
912,model_5,0.2572564974427229
913,model_1,0.40797065434511737
913,model_2,0.9364877457637344
913,model_3,1
913,model_4,0.4134233892150224
913,model_5,0.22326034752186444
914,model_1,0.40110094659496087
914,model_2,0.9533176767081026
914,model_3,0.9983529489953071
914,model_4,0.3589499237248675
914,model_5,0.25605011584702936
915,model_1,0.3989916728809475
915,model_2,0.9446229985542599
915,model_3,1
915,model_4,0.3081319603556768
915,model_5,0.2747811728157109
916,model_1,0.3913109622150659
916,model_2,0.9559935559332374
916,model_3,0.9965964117227122
916,model_4,0.3103633766854183
916,model_5,0.30693499187473267
917,model_1,0.3919028743868693
917,model_2,0.9394878045842054
917,model_3,0.9900264834612608
917,model_4,0.29976009668316705
917,model_5,0.28047071592882333
918,model_1,0.3985172659857198
918,model_2,0.9245479605253789
918,model_3,0.9989818935655057
918,model_4,0.24129120270255966
918,model_5,0.30156462739687473
919,model_1,0.4076192175084724
919,model_2,0.9278351832367483
919,model_3,0.9961203935602679
919,model_4,0.24719984221272184
919,model_5,0.2523252037120989
920,model_1,0.40237368772737675
920,model_2,0.9236525478027764
920,model_3,1
920,model_4,0.31288569541182387
920,model_5,0.2660342732677242
921,model_1,0.404217473254539
921,model_2,0.9104724548012021
921,model_3,0.9965275414194912
921,model_4,0.2904551417473705
921,model_5,0.2399668048368773
922,model_1,0.3953434843104332
922,model_2,0.8975445517804477
922,model_3,0.9947547752968967
922,model_4,0.3537983020860703
922,model_5,0.2627098975237465
923,model_1,0.3952001277031376
923,model_2,0.8893294880352918
923,model_3,0.998390375035815
923,model_4,0.2970177617343144
923,model_5,0.2853809738531715
924,model_1,0.38937395912129424
924,model_2,0.8847683631908152
924,model_3,0.9892382048582659
924,model_4,0.28311467362102133
924,model_5,0.23847573164384878
925,model_1,0.3897875949461012
925,model_2,0.8885655285604301
925,model_3,0.9932959189079702
925,model_4,0.351756003140472
925,model_5,0.19953068613540448
926,model_1,0.39966579172294575
926,model_2,0.9000393764954063
926,model_3,0.9847196376696229
926,model_4,0.3893380201794209
926,model_5,0.2419607594143606
927,model_1,0.3919056467246263
927,model_2,0.9119682041648778
927,model_3,0.9806335723027587
927,model_4,0.4421459402516486
927,model_5,0.26532494360581105
928,model_1,0.3858586894627659
928,model_2,0.925951673947275
928,model_3,0.9748254531202838
928,model_4,0.49856915658339873
928,model_5,0.21817034378182207
929,model_1,0.37791008600965126
929,model_2,0.9294481881521645
929,model_3,0.9774216176243499
929,model_4,0.5050234920857476
929,model_5,0.18317323536612157
930,model_1,0.3825037717213853
930,model_2,0.9326047430373731
930,model_3,0.973131820303388
930,model_4,0.46377518238034116
930,model_5,0.20433887857943836
931,model_1,0.3750179600995033
931,model_2,0.9512507243175062
931,model_3,0.9773220451734961
931,model_4,0.4649007213907318
931,model_5,0.18846340014133664
932,model_1,0.3672432392556219
932,model_2,0.9629327729344371
932,model_3,0.9711721119843424
932,model_4,0.4380077829398216
932,model_5,0.1528749846853322
933,model_1,0.36225385543890287
933,model_2,0.9432820183224979
933,model_3,0.9755087582999841
933,model_4,0.431753123085946
933,model_5,0.11678436093498082
934,model_1,0.3582186291133984
934,model_2,0.9553659683093432
934,model_3,0.972824291549623
934,model_4,0.38306164849083885
934,model_5,0.0709740574238828
935,model_1,0.3544450432388111
935,model_2,0.9664285433944317
935,model_3,0.971625762428157
935,model_4,0.34855736077763155
935,model_5,0.06868904191069367
936,model_1,0.3511723603727295
936,model_2,0.9863891634717586
936,model_3,0.9734078094596043
936,model_4,0.35084133442025645
936,model_5,0.06212758610490771
937,model_1,0.3589146439032628
937,model_2,0.9959229998011144
937,model_3,0.9680517174070701
937,model_4,0.28787685646209876
937,model_5,0.04342853077687385
938,model_1,0.36687391570769234
938,model_2,0.9795338315516713
938,model_3,0.9734279607981443
938,model_4,0.2601059696963058
938,model_5,0.0073709813179454395
939,model_1,0.3605183220934121
939,model_2,0.9868535008281472
939,model_3,0.9682314499700442
939,model_4,0.3202996664773674
939,model_5,0.04655847512185635
940,model_1,0.3616932529490439
940,model_2,1
940,model_3,0.9645334133179858
940,model_4,0.38556236396078036
940,model_5,0.042103282664903124
941,model_1,0.3563709033234043
941,model_2,1
941,model_3,0.97199216181878
941,model_4,0.45051697959657777
941,model_5,0.04936480179894777
942,model_1,0.3621806320920585
942,model_2,0.9987584607582539
942,model_3,0.981846137647517
942,model_4,0.5129977191891524
942,model_5,0.01557008498348357
943,model_1,0.3664172672526909
943,model_2,1
943,model_3,0.9811770296096802
943,model_4,0.5084646746749061
943,model_5,0.04319556863047244
944,model_1,0.37045503711793554
944,model_2,0.9962529851682485
944,model_3,0.9843770930171013
944,model_4,0.4999618700752037
944,model_5,0.08515180430840763
945,model_1,0.36277233282569776
945,model_2,0.9828204056341201
945,model_3,0.9776297245873139
945,model_4,0.5252644356293606
945,model_5,0.11661374501418385
946,model_1,0.37226299975533017
946,model_2,0.9712923248298466
946,model_3,0.9772033908450977
946,model_4,0.5510393368452791
946,model_5,0.14160672016441883
947,model_1,0.37017373177222884
947,model_2,0.9535816937126219
947,model_3,0.9737699905503542
947,model_4,0.5737373455148194
947,model_5,0.09366140547208548
948,model_1,0.36968789929524043
948,model_2,0.9676187568157911
948,model_3,0.977071777121164
948,model_4,0.5690689181769271
948,model_5,0.1267533326987183
949,model_1,0.37301995039451846
949,model_2,0.964401532234624
949,model_3,0.9776200916199015
949,model_4,0.5516397540550683
949,model_5,0.097445468511433
950,model_1,0.36758870402351
950,model_2,0.9663431168161333
950,model_3,0.9846536694653334
950,model_4,0.5810309499874715
950,model_5,0.1348524563945836
951,model_1,0.3750399126857517
951,model_2,0.9576142487768083
951,model_3,0.9817993156285958
951,model_4,0.5641520672757183
951,model_5,0.09614400377031476
952,model_1,0.37711227037012557
952,model_2,0.9516228826716542
952,model_3,0.9758310877252372
952,model_4,0.5345652838889514
952,model_5,0.1418138864217332
953,model_1,0.38273355891928057
953,model_2,0.9561511780694126
953,model_3,0.9779552373290064
953,model_4,0.47467754416633445
953,model_5,0.15329017485491991
954,model_1,0.3764821937493978
954,model_2,0.9665783376339823
954,model_3,0.9761029056739063
954,model_4,0.49025229683611593
954,model_5,0.1803980588680139
955,model_1,0.3750342569826169
955,model_2,0.9798849756456911
955,model_3,0.9814303061319516
955,model_4,0.5110542033985263
955,model_5,0.22215033525135428
956,model_1,0.36521808448713255
956,model_2,0.9863690707925706
956,model_3,0.9754367422731594
956,model_4,0.47688192288391346
956,model_5,0.18573822253383754
957,model_1,0.37401251897681487
957,model_2,0.9902139679994434
957,model_3,0.973903575418517
957,model_4,0.4195244177989667
957,model_5,0.1890900792321196
958,model_1,0.36482988028321395
958,model_2,1
958,model_3,0.9777137219160795
958,model_4,0.48378452840261216
958,model_5,0.1863832359667873
959,model_1,0.3731463727541266
959,model_2,0.9872594008408487
959,model_3,0.9746002566115931
959,model_4,0.43659309149719827
959,model_5,0.18359124243725147
960,model_1,0.37663586000911875
960,model_2,0.9864530286565424
960,model_3,0.9804229968227447
960,model_4,0.43330688053742106
960,model_5,0.19788354677148218
961,model_1,0.3863391049532218
961,model_2,0.9722379355039449
961,model_3,0.9881085558142514
961,model_4,0.4660650815395644
961,model_5,0.24571597885806168
962,model_1,0.39116449517197893
962,model_2,0.9770670551527293
962,model_3,0.9901587997423485
962,model_4,0.4666711712535476
962,model_5,0.21916588852182084
963,model_1,0.38336279245559113
963,model_2,0.9743136361241342
963,model_3,0.9971587344165892
963,model_4,0.5267465728707617
963,model_5,0.2097166627412667
964,model_1,0.39256898342631746
964,model_2,0.972496283138171
964,model_3,0.9916603929828853
964,model_4,0.4811480000987654
964,model_5,0.22313753042835793
965,model_1,0.3853591651748865
965,model_2,0.9779621355980637
965,model_3,0.9817849301174284
965,model_4,0.514505789908581
965,model_5,0.2731368519132962
966,model_1,0.3950485064508393
966,model_2,0.98542592397891
966,model_3,0.9882112947059796
966,model_4,0.5395796549040829
966,model_5,0.2400436509400611
967,model_1,0.3897913310071453
